Row #,Taxon Order,Category,Common Name,Scientific Name,Count,Location,S/P,Date,LocID,SubID,Exotic,Countable
548,16305,species,Scale-crested Pygmy-Tyrant,Lophotriccus pileatus,1,Milpe Bird Sanctuary (including former Milpe Gardens),EC-P,08 Apr 2019,L493675,S54718299,,1
549,13055,species,Maroon-tailed Parakeet,Pyrrhura melanura,12,Milpe Bird Sanctuary (including former Milpe Gardens),EC-P,08 Apr 2019,L493675,S54718299,,1
550,10939,species,Choco Toucan,Ramphastos brevis,1,Milpe Bird Sanctuary (including former Milpe Gardens),EC-P,08 Apr 2019,L493675,S54718299,,1
551,32901,species,Dusky Chlorospingus,Chlorospingus semifuscus,1,San Tadeo Birdwatching (Feeders),EC-P,08 Apr 2019,L9410437,S54712012,,1
552,28766,species,Ecuadorian Thrush,Turdus maculirostris,1,Tandayapa--San Jorge Tandayapa,EC-P,08 Apr 2019,L1907810,S54707862,,1
553,12895,species,Bronze-winged Parrot,Pionus chalcopterus,9,Tulipe--museum and archaeological site,EC-P,07 Apr 2019,L2691355,S54688834,,1
554,35196,species,Golden-collared Honeycreeper,Iridophanes pulcherrimus,2,Reserva Mashpi-Amagusa (Sergio y Doris),EC-P,07 Apr 2019,L3175551,S54680739,,1
555,35106,species,Flame-faced Tanager,Tangara parzudakii,3,Reserva Mashpi-Amagusa (Sergio y Doris),EC-P,07 Apr 2019,L3175551,S54680739,,1
556,34965,species,Rufous-throated Tanager,Ixothraupis rufigula,2,Reserva Mashpi-Amagusa (Sergio y Doris),EC-P,07 Apr 2019,L3175551,S54680739,,1
557,34926,species,Glistening-green Tanager,Chlorochrysa phoenicotis,2,Reserva Mashpi-Amagusa (Sergio y Doris),EC-P,07 Apr 2019,L3175551,S54680739,,1
558,34900,species,Black-chinned Mountain Tanager,Anisognathus notabilis,1,Reserva Mashpi-Amagusa (Sergio y Doris),EC-P,07 Apr 2019,L3175551,S54680739,,1
559,34835,species,Moss-backed Tanager,Bangsia edwardsi,3,Reserva Mashpi-Amagusa (Sergio y Doris),EC-P,07 Apr 2019,L3175551,S54680739,,1
560,28186,species,Andean Solitaire,Myadestes ralloides,1,Reserva Mashpi-Amagusa (Sergio y Doris),EC-P,07 Apr 2019,L3175551,S54680739,,1
561,19076,species,Black-billed Peppershrike,Cyclarhis nigrirostris,1,Reserva Mashpi-Amagusa (Sergio y Doris),EC-P,07 Apr 2019,L3175551,S54680739,,1
562,15866,species,Orange-breasted Fruiteater,Pipreola jucunda,2,Reserva Mashpi-Amagusa (Sergio y Doris),EC-P,07 Apr 2019,L3175551,S54680739,,1
563,15147,species,Scaly-throated Foliage-gleaner,Anabacerthia variegaticeps,1,Reserva Mashpi-Amagusa (Sergio y Doris),EC-P,07 Apr 2019,L3175551,S54680739,,1
564,4710,species,Empress Brilliant,Heliodoxa imperatrix,1,Reserva Mashpi-Amagusa (Sergio y Doris),EC-P,07 Apr 2019,L3175551,S54680739,,1
565,4676,species,Velvet-purple Coronet,Boissonneaua jardini,5,Reserva Mashpi-Amagusa (Sergio y Doris),EC-P,07 Apr 2019,L3175551,S54680739,,1
566,4621,species,Brown Inca,Coeligena wilsoni,1,Reserva Mashpi-Amagusa (Sergio y Doris),EC-P,07 Apr 2019,L3175551,S54680739,,1
567,4438,species,Green Thorntail,Discosura conversii,4,Reserva Mashpi-Amagusa (Sergio y Doris),EC-P,07 Apr 2019,L3175551,S54680739,,1
568,4259,species,White-whiskered Hermit,Phaethornis yaruqui,1,Reserva Mashpi-Amagusa (Sergio y Doris),EC-P,07 Apr 2019,L3175551,S54680739,,1
569,1987,species,Ruddy Pigeon,Patagioenas subvinacea,1,Reserva Mashpi-Amagusa (Sergio y Doris),EC-P,07 Apr 2019,L3175551,S54680739,,1
570,16721,species,Sierran Elaenia,Elaenia pallatangae,1,Tandayapa--San Jorge Tandayapa,EC-P,06 Apr 2019,L1907810,S54643608,,1
571,16535,species,Ornate Flycatcher,Myiotriccus ornatus,2,Tandayapa--San Jorge Tandayapa,EC-P,06 Apr 2019,L1907810,S54629295,,1
572,10832,species,Toucan Barbet,Semnornis ramphastinus,1,Tandayapa--San Jorge Tandayapa,EC-P,06 Apr 2019,L1907810,S54629295,,1
573,8408,species,Barred Hawk,Morphnarchus princeps,1,Tandayapa--San Jorge Tandayapa,EC-P,06 Apr 2019,L1907810,S54629295,,1
574,34270,species,Three-striped Warbler,Basileuterus tristriatus,1,Tandayapa--San Jorge Tandayapa,EC-P,06 Apr 2019,L1907810,S54617813,,1
575,34066,species,Tropical Parula,Setophaga pitiayumi,1,Tandayapa--San Jorge Tandayapa,EC-P,06 Apr 2019,L1907810,S54617813,,1
576,17423,species,Golden-bellied Flycatcher,Myiodynastes hemichrysus,1,Tandayapa--San Jorge Tandayapa,EC-P,06 Apr 2019,L1907810,S54617813,,1
577,15900,species,Andean Cock-of-the-rock,Rupicola peruvianus,1,Tandayapa--San Jorge Tandayapa,EC-P,06 Apr 2019,L1907810,S54617813,,1
578,15240,species,Streak-capped Treehunter,Thripadectes virgaticeps,2,Tandayapa--San Jorge Tandayapa,EC-P,06 Apr 2019,L1907810,S54617813,,1
579,15195,species,Buff-fronted Foliage-gleaner,Dendroma rufa,1,Tandayapa--San Jorge Tandayapa,EC-P,06 Apr 2019,L1907810,S54617813,,1
580,4413,species,Gorgeted Sunangel,Heliangelus strophianus,1,Tandayapa--San Jorge Tandayapa,EC-P,06 Apr 2019,L1907810,S54617813,,1
581,33495,species,White-winged Brushfinch,Atlapetes leucopterus,1,Tandayapa--San Jorge Tandayapa,EC-P,05 Apr 2019,L1907810,S54603202,,1
582,33472,species,Choco Brushfinch,Atlapetes crassus,1,Tandayapa--San Jorge Tandayapa,EC-P,05 Apr 2019,L1907810,S54603202,,1
583,12974,species,Scaly-naped Amazon,Amazona mercenarius,30,Tandayapa--San Jorge Tandayapa,EC-P,05 Apr 2019,L1907810,S54603202,,1
584,4706,species,Green-crowned Brilliant,Heliodoxa jacula,1,Tandayapa--San Jorge Tandayapa,EC-P,05 Apr 2019,L1907810,S54603202,,1
585,2375,species,White-throated Quail-Dove,Zentrygon frenata,2,Tandayapa--San Jorge Tandayapa,EC-P,05 Apr 2019,L1907810,S54603202,,1
586,35115,species,Golden Tanager,Tangara arthus,3,Tandayapa--San Jorge Tandayapa,EC-P,05 Apr 2019,L1907810,S54584423,,1
587,35048,species,Metallic-green Tanager,Tangara labradorides,1,Tandayapa--San Jorge Tandayapa,EC-P,05 Apr 2019,L1907810,S54584423,,1
588,34999,species,Black-capped Tanager,Stilpnia heinei,2,Tandayapa--San Jorge Tandayapa,EC-P,05 Apr 2019,L1907810,S54584423,,1
589,34983,species,Golden-naped Tanager,Chalcothraupis ruficervix,2,Tandayapa--San Jorge Tandayapa,EC-P,05 Apr 2019,L1907810,S54584423,,1
590,15881,species,Scaled Fruiteater,Ampelioides tschudii,1,Tandayapa--San Jorge Tandayapa,EC-P,05 Apr 2019,L1907810,S54584423,,1
591,10889,species,Pale-mandibled Aracari,Pteroglossus erythropygius,2,Tandayapa--San Jorge Tandayapa,EC-P,05 Apr 2019,L1907810,S54584423,,1
592,10865,species,Crimson-rumped Toucanet,Aulacorhynchus haematopygus,2,Tandayapa--San Jorge Tandayapa,EC-P,05 Apr 2019,L1907810,S54584423,,1
593,4691,species,Purple-bibbed Whitetip,Urosticte benjamini,1,Tandayapa--San Jorge Tandayapa,EC-P,05 Apr 2019,L1907810,S54584423,,1
594,34387,species,Spectacled Redstart,Myioborus melanocephalus,1,Ecoruta (Nono-Tandayapa Road above 2500 m),EC-P,05 Apr 2019,L2735076,S54585490,,1
595,27448,species,Plain-tailed Wren,Pheugopedius euophrys,2,Ecoruta (Nono-Tandayapa Road above 2500 m),EC-P,05 Apr 2019,L2735076,S54585490,,1
596,17194,species,Rufous-breasted Chat-Tyrant,Ochthoeca rufipectoralis,1,Ecoruta (Nono-Tandayapa Road above 2500 m),EC-P,05 Apr 2019,L2735076,S54585490,,1
597,27572,species,Rufous Wren,Cinnycerthia unirufa,2,Reserva Yanacocha,EC-P,04 Apr 2019,L1396997,S54575597,,1
598,17170,species,Crowned Chat-Tyrant,Silvicultrix frontalis,2,Reserva Yanacocha,EC-P,04 Apr 2019,L1396997,S54575597,,1
599,15366,species,White-browed Spinetail,Hellmayrea gularis,1,Reserva Yanacocha,EC-P,04 Apr 2019,L1396997,S54575597,,1
600,15014,species,Streaked Tuftedcheek,Pseudocolaptes boissonneautii,1,Reserva Yanacocha,EC-P,04 Apr 2019,L1396997,S54575597,,1
601,14277,species,Equatorial Antpitta,Grallaria saturata,2,Reserva Yanacocha,EC-P,04 Apr 2019,L1396997,S54575597,,1
602,4589,species,Sapphire-vented Puffleg,Eriocnemis luciani,4,Reserva Yanacocha,EC-P,04 Apr 2019,L1396997,S54575597,,1
603,900,species,Andean Guan,Penelope montagnii,1,Reserva Yanacocha,EC-P,04 Apr 2019,L1396997,S54575597,,1
604,2243,species,Common Ground Dove,Columbina passerina,2,Bosque Protector Jerusalem,EC-P,03 Apr 2019,L2762008,S54527484,,1
605,34883,species,Scarlet-bellied Mountain Tanager,Anisognathus igniventris,1,San Jorge Ecolodge (Quito),EC-P,03 Apr 2019,L895012,S54519444,,1
606,32638,species,Hooded Siskin,Spinus magellanicus,1,San Jorge Ecolodge (Quito),EC-P,03 Apr 2019,L895012,S54519444,,1
607,24135,species,Brown-bellied Swallow,Orochelidon murina,3,San Jorge Ecolodge (Quito),EC-P,03 Apr 2019,L895012,S54519444,,1
608,16609,species,Tufted Tit-Tyrant,Anairetes parulus,1,San Jorge Ecolodge (Quito),EC-P,03 Apr 2019,L895012,S54519444,,1
609,14286,species,Tawny Antpitta,Grallaria quitensis,1,San Jorge Ecolodge (Quito),EC-P,03 Apr 2019,L895012,S54519444,,1
610,8458,species,Black-chested Buzzard-Eagle,Geranoaetus melanoleucus,1,San Jorge Ecolodge (Quito),EC-P,03 Apr 2019,L895012,S54519444,,1
611,4667,species,Sword-billed Hummingbird,Ensifera ensifera,1,San Jorge Ecolodge (Quito),EC-P,03 Apr 2019,L895012,S54519444,,1
612,4542,species,Tyrian Metaltail,Metallura tyrianthina,1,San Jorge Ecolodge (Quito),EC-P,03 Apr 2019,L895012,S54519444,,1
613,35265,species,Cinereous Conebill,Conirostrum cinereum,2,San Jorge Ecolodge (Quito),EC-P,03 Apr 2019,L895012,S54511182,,1
614,34920,species,Blue-and-yellow Tanager,Rauenia bonariensis,4,San Jorge Ecolodge (Quito),EC-P,03 Apr 2019,L895012,S54511182,,1
615,34546,species,Golden Grosbeak,Pheucticus chrysogaster,2,San Jorge Ecolodge (Quito),EC-P,03 Apr 2019,L895012,S54511182,,1
616,33486,species,Yellow-breasted Brushfinch,Atlapetes latinuchus,1,San Jorge Ecolodge (Quito),EC-P,03 Apr 2019,L895012,S54511182,,1
617,17148,species,Streak-throated Bush-Tyrant,Myiotheretes striaticollis,1,San Jorge Ecolodge (Quito),EC-P,03 Apr 2019,L895012,S54511182,,1
618,16712,species,White-crested Elaenia,Elaenia albiceps,1,San Jorge Ecolodge (Quito),EC-P,03 Apr 2019,L895012,S54511182,,1
619,4502,species,Black-tailed Trainbearer,Lesbia victoriae,2,San Jorge Ecolodge (Quito),EC-P,03 Apr 2019,L895012,S54511182,,1
622,687,species,Tufted Duck,Aythya fuligula,6,Jetée et Port des Pâquis,CH-GE,02 Feb 2019,L926699,S52289929,,1
623,31534,species,House Sparrow,Passer domesticus,10,"Port d'Albigny, Annecy-le-Vieux",FR-ARA,02 Feb 2019,L4602237,S52287903,,1
624,6474,species,Black-headed Gull,Chroicocephalus ridibundus,5,"Port d'Albigny, Annecy-le-Vieux",FR-ARA,02 Feb 2019,L4602237,S52287903,,1
625,377,species,Mute Swan,Cygnus olor,1,"Port d'Albigny, Annecy-le-Vieux",FR-ARA,02 Feb 2019,L4602237,S52287903,,1
626,31480,species,Alpine Accentor,Prunella collaris,1,Peisey-Nancroix (ville),FR-ARA,27 Jan 2019,L8433472,S52089497,,1
627,21575,species,Carrion Crow,Corvus corone,1,Bois des Mouilles,CH-GE,20 Jan 2019,L5168443,S51854116,,1
628,8543,species,Common Buzzard,Buteo buteo,1,Bois des Mouilles,CH-GE,20 Jan 2019,L5168443,S51854116,,1
629,33029,species,Lark Sparrow,Chondestes grammacus,1,"Sonoma Valley Regional Park, Glen Ellen US-CA (38.3641,-122.5124)",US-CA,15 Nov 2018,L8144000,S49955936,,1
630,11410,species,Nuttall's Woodpecker,Dryobates nuttallii,1,"Sonoma Valley Regional Park, Glen Ellen US-CA (38.3641,-122.5124)",US-CA,15 Nov 2018,L8144000,S49955936,,1
631,22150,species,Oak Titmouse,Baeolophus inornatus,2,Sonoma Botanical Garden,US-CA,15 Nov 2018,L474156,S49953958,,1
632,11130,species,Red-breasted Sapsucker,Sphyrapicus ruber,1,Sonoma Botanical Garden,US-CA,15 Nov 2018,L474156,S49953958,,1
633,1094,species,California Quail,Callipepla californica,3,Sonoma Botanical Garden,US-CA,15 Nov 2018,L474156,S49953958,,1
634,1765,species,Chukar,Alectoris chukar,1,HI: Haleakala NP - Visitors' Center (lower),US-HI,09 Nov 2018,L1614549,S49813922,N,1
635,34630,species,Red-crested Cardinal,Paroaria coronata,3,Kealia Pond NWR,US-HI,05 Nov 2018,L416929,S49709656,N,1
636,26565,species,Red-billed Leiothrix,Leiothrix lutea,10,"Pu'u La'au, Palila Discovery Trail and Ka'ohe GMA",US-HI,02 Nov 2018,L285813,S49625136,N,1
637,32141,species,Hawaii Creeper,Loxops mana,1,"Pu'u O'o Trail, Kipuka Ainahou section (first 2 miles)",US-HI,01 Nov 2018,L366605,S49612040,,1
638,32129,species,Akiapolaau,Hemignathus wilsoni,1,"Pu'u O'o Trail, Kipuka Ainahou section (first 2 miles)",US-HI,01 Nov 2018,L366605,S49612040,,1
639,32118,species,Iiwi,Drepanis coccinea,5,"Pu'u O'o Trail, Kipuka Ainahou section (first 2 miles)",US-HI,01 Nov 2018,L366605,S49612040,,1
640,28197,species,Omao,Myadestes obscurus,8,"Pu'u O'o Trail, Kipuka Ainahou section (first 2 miles)",US-HI,01 Nov 2018,L366605,S49612040,,1
641,32108,species,Palila,Loxioides bailleui,8,"Pu'u La'au, Palila Discovery Trail and Ka'ohe GMA",US-HI,01 Nov 2018,L285813,S49605134,,1
642,20796,species,Hawaii Elepaio,Chasiempis sandwichensis,4,"Pu'u La'au, Palila Discovery Trail and Ka'ohe GMA",US-HI,01 Nov 2018,L285813,S49605134,,1
643,22615,species,Eurasian Skylark,Alauda arvensis,10,Road to Cement Plant Rd,US-HI,01 Nov 2018,L1430537,S49602576,N,1
644,9276,species,Short-eared Owl,Asio flammeus,3,Road to Cement Plant Rd,US-HI,01 Nov 2018,L1430537,S49602576,,1
645,1647,species,Black Francolin,Francolinus francolinus,4,Road to Cement Plant Rd,US-HI,01 Nov 2018,L1430537,S49602576,N,1
646,1477,species,Ring-necked Pheasant,Phasianus colchicus,1,Road to Cement Plant Rd,US-HI,01 Nov 2018,L1430537,S49602576,N,1
647,8499,species,Hawaiian Hawk,Buteo solitarius,1,Volcano Golf Course and Volcano Winery (Pi'i Mauna Drive),US-HI,31 Oct 2018,L2679607,S49590172,,1
648,1816,species,Erckel's Spurfowl,Pternistis erckelii,3,Volcano Golf Course and Volcano Winery (Pi'i Mauna Drive),US-HI,31 Oct 2018,L2679607,S49590172,N,1
649,1529,species,Kalij Pheasant,Lophura leucomelanos,12,Volcano Golf Course and Volcano Winery (Pi'i Mauna Drive),US-HI,31 Oct 2018,L2679607,S49590172,N,1
650,365,species,Hawaiian Goose,Branta sandvicensis,2,Volcano Golf Course and Volcano Winery (Pi'i Mauna Drive),US-HI,31 Oct 2018,L2679607,S49590172,,1
651,32117,species,Apapane,Himatione sanguinea,10,Hawaiʻi Volcanoes NP--Kīlauea Iki and Thurston Lava Tube,US-HI,31 Oct 2018,L837288,S49588034,,1
652,6908,species,White-tailed Tropicbird,Phaethon lepturus,15,Hawaiʻi Volcanoes NP--Kīlauea Iki and Thurston Lava Tube,US-HI,31 Oct 2018,L837288,S49588034,,1
653,32135,species,Hawaii Amakihi,Chlorodrepanis virens,2,Kaumana Trail (between mile markers 19 to 20),US-HI,31 Oct 2018,L880992,S49583467,,1
654,5497,species,Hawaiian Coot,Fulica alai,10,Kaloko-Honokōhau NHP--ʻAimakapā Pond,US-HI,30 Oct 2018,L336863,S49571402,,1
655,6134,species,Wandering Tattler,Tringa incana,1,"Liliuokalani Gardens, Coconut Island and Banyan Drive Hilo",US-HI,29 Oct 2018,L3006267,S49551078,,1
656,34643,species,Yellow-billed Cardinal,Paroaria capitata,12,Samuel M. Spencer Beach Park and Puukohola Heiau,US-HI,28 Oct 2018,L330906,S49532050,N,1
657,31066,species,Java Sparrow,Padda oryzivora,1,Samuel M. Spencer Beach Park and Puukohola Heiau,US-HI,28 Oct 2018,L330906,S49532050,N,1
658,25630,species,Warbling White-eye,Zosterops japonicus,1,Samuel M. Spencer Beach Park and Puukohola Heiau,US-HI,28 Oct 2018,L330906,S49532050,N,1
659,31062,species,African Silverbill,Euodice cantans,2,"Francis H. I'i Brown North Course, Kamuela US-HI (19.9409,-155.8603)",US-HI,28 Oct 2018,L8081156,S49516203,N,1
660,5816,species,Pacific Golden-Plover,Pluvialis fulva,1,"Francis H. I'i Brown North Course, Kamuela US-HI (19.9409,-155.8603)",US-HI,28 Oct 2018,L8081156,S49516203,,1
661,2232,species,Zebra Dove,Geopelia striata,2,"Francis H. I'i Brown North Course, Kamuela US-HI (19.9409,-155.8603)",US-HI,28 Oct 2018,L8081156,S49516203,N,1
662,1639,species,Gray Francolin,Ortygornis pondicerianus,3,"Francis H. I'i Brown North Course, Kamuela US-HI (19.9409,-155.8603)",US-HI,28 Oct 2018,L8081156,S49516203,N,1
663,25431,species,Wrentit,Chamaea fasciata,2,Natural Bridges SB,US-CA,26 Oct 2018,L200588,S49474435,,1
664,27668,species,American Dipper,Cinclus mexicanus,1,Burnaby Lake--Avalon entrance,CA-BC,20 Oct 2018,L452571,S49326481,,1
665,512,species,Eurasian Wigeon,Mareca penelope,1,Blackie Spit (Incl. Dunsmuir Farm & Nicomekl estuary),CA-BC,19 Oct 2018,L285197,S49305332,,1
667,6404,species,Pigeon Guillemot,Cepphus columba,2,"Lighthouse Marine Park, Point Roberts",US-WA,19 Oct 2018,L336663,S49294349,,1
668,5806,species,Black Oystercatcher,Haematopus bachmani,3,"Lighthouse Marine Park, Point Roberts",US-WA,19 Oct 2018,L336663,S49294349,,1
670,22094,species,Chestnut-backed Chickadee,Poecile rufescens,4,Stanley Park--Beaver Lake,CA-BC,18 Oct 2018,L344388,S49275033,,1
671,6519,species,Short-billed Gull,Larus brachyrhynchus,5,Stanley Park--Beaver Lake,CA-BC,18 Oct 2018,L344388,S49275033,,1
672,6596,species,Glaucous-winged Gull,Larus glaucescens,10,Iona Island (General),CA-BC,17 Oct 2018,L261851,S49253659,,1
673,33196,species,Golden-crowned Sparrow,Zonotrichia atricapilla,5,Reifel Bird Sanctuary,CA-BC,16 Oct 2018,L124345,S49239705,,1
674,1406,species,Spruce Grouse,Canachites canadensis,2,Algonquin Provincial Park--Spruce Bog Boardwalk,CA-ON,27 Sep 2018,L351718,S48781827,,1
675,33198,species,Harris's Sparrow,Zonotrichia querula,1,Churchill,CA-MB,02 Jul 2018,L299411,S46950528,,1
676,1354,species,Willow Ptarmigan,Lagopus lagopus,3,Churchill--Churchill Northern Studies Centre,CA-MB,01 Jul 2018,L551010,S46932399,,1
677,33099,species,Fox Sparrow,Passerella iliaca,2,Churchill,CA-MB,01 Jul 2018,L299411,S46929229,,1
678,6931,species,Pacific Loon,Gavia pacifica,2,Churchill--Launch Road,CA-MB,30 Jun 2018,L349496,S46905278,,1
679,6733,species,Arctic Tern,Sterna paradisaea,,Churchill--Launch Road,CA-MB,30 Jun 2018,L349496,S46905278,,1
680,6048,species,Hudsonian Godwit,Limosa haemastica,2,Churchill--Launch Road,CA-MB,30 Jun 2018,L349496,S46905278,,1
681,6009,species,Upland Sandpiper,Bartramia longicauda,5,Lake Francis PWMA--Twin Beach Rd.,CA-MB,27 Jun 2018,L1148802,S46842671,,1
682,33563,species,Yellow-headed Blackbird,Xanthocephalus xanthocephalus,,Oak Hammock Marsh PWMA,CA-MB,26 Jun 2018,L17696,S46813770,,1
683,17467,species,Western Kingbird,Tyrannus verticalis,1,Oak Hammock Marsh PWMA,CA-MB,26 Jun 2018,L17696,S46813770,,1
684,32943,species,Grasshopper Sparrow,Ammodramus savannarum,1,Point Pelee NP--West Beach,CA-ON,13 May 2018,L1824113,S45631400,,1
685,27303,species,Sedge Wren,Cistothorus stellaris,1,Point Pelee NP--Tip,CA-ON,13 May 2018,L611224,S45624424,,1
687,3614,species,Eastern Whip-poor-will,Antrostomus vociferus,1,Rondeau Provincial Park* general (use more precise loc.),CA-ON,09 May 2018,L265518,S45497464,,1
688,5297,species,Virginia Rail,Rallus limicola,2,MacGregor Point Provincial Park--Tower Trail,CA-ON,08 May 2018,L2143880,S45466919,,1
689,7342,species,Brown Booby,Sula leucogaster,,Little Tobago Island,TT-TOB,14 Apr 2018,L832975,S44569525,,1
690,7338,species,Red-footed Booby,Sula sula,,Little Tobago Island,TT-TOB,14 Apr 2018,L832975,S44569525,,1
691,6915,species,Red-billed Tropicbird,Phaethon aethereus,,Little Tobago Island,TT-TOB,14 Apr 2018,L832975,S44569525,,1
692,1948,species,Scaly-naped Pigeon,Patagioenas squamosa,2,Little Tobago Island,TT-TOB,14 Apr 2018,L832975,S44569525,,1
693,28735,species,White-necked Thrush,Turdus albicollis,1,Main Ridge Forest Reserve,TT-TOB,14 Apr 2018,L623631,S44561237,,1
694,28710,species,Yellow-legged Thrush,Turdus flavipes,1,Main Ridge Forest Reserve,TT-TOB,14 Apr 2018,L623631,S44561237,,1
695,15701,species,Blue-backed Manakin,Chiroxiphia pareola,1,Main Ridge Forest Reserve,TT-TOB,14 Apr 2018,L623631,S44561237,,1
696,15664,species,Stripe-breasted Spinetail,Synallaxis cinnamomea,1,Main Ridge Forest Reserve,TT-TOB,14 Apr 2018,L623631,S44561237,,1
697,4962,species,White-tailed Sabrewing,Campylopterus ensipennis,2,Main Ridge Forest Reserve,TT-TOB,14 Apr 2018,L623631,S44556461,,1
698,19273,species,Chivi Vireo,Vireo chivi,1,Cuffie River Nature Retreat,TT-TOB,13 Apr 2018,L470121,S44526821,,1
699,17307,species,Venezuelan Flycatcher,Myiarchus venezuelensis,1,Cuffie River Nature Retreat,TT-TOB,13 Apr 2018,L470121,S44526821,,1
700,13832,species,Northern White-fringed Antwren,Formicivora intermedia,1,Cuffie River Nature Retreat,TT-TOB,13 Apr 2018,L470121,S44526821,,1
701,4242,species,Rufous-breasted Hermit,Glaucis hirsutus,2,Cuffie River Nature Retreat,TT-TOB,13 Apr 2018,L470121,S44526821,,1
702,17335,species,Brown-crested Flycatcher,Myiarchus tyrannulus,1,"TT-Trinidad and Tobago-Craig Hall (11.2361,-60.7149)",TT-TOB,13 Apr 2018,L7214344,S44518322,,1
703,16940,species,Fuscous Flycatcher,Cnemotriccus fuscatus,1,"TT-Trinidad and Tobago-Craig Hall (11.2361,-60.7149)",TT-TOB,13 Apr 2018,L7214344,S44518322,,1
704,35722,species,Black-faced Grassquit,Melanospiza bicolor,1,"TT-Trinidad and Tobago-Craig Hall (11.2361,-60.7149)",TT-TOB,12 Apr 2018,L7214344,S44517846,,1
705,3880,species,Gray-rumped Swift,Chaetura cinereiventris,1,"TT-Trinidad and Tobago-Craig Hall (11.2361,-60.7149)",TT-TOB,12 Apr 2018,L7214344,S44517846,,1
706,3560,species,White-tailed Nightjar,Hydropsalis cayennensis,2,"TT-Trinidad and Tobago-Craig Hall (11.2361,-60.7149)",TT-TOB,12 Apr 2018,L7214344,S44517846,,1
707,971,species,Rufous-vented Chachalaca,Ortalis ruficauda,6,"TT-Trinidad and Tobago-Craig Hall (11.2361,-60.7149)",TT-TOB,12 Apr 2018,L7214344,S44517846,,1
708,24088,species,Caribbean Martin,Progne dominicensis,3,Bon Accord Sewage Treatment Ponds,TT-TOB,12 Apr 2018,L623632,S44500469,,1
709,585,species,White-cheeked Pintail,Anas bahamensis,7,Bon Accord Sewage Treatment Ponds,TT-TOB,12 Apr 2018,L623632,S44500469,,1
710,33938,species,Yellow-hooded Blackbird,Chrysomus icterocephalus,,"TT-Trinidad and Tobago-Orange Grove Road (10.6308,-61.3754)",TT-TUP,11 Apr 2018,L7207299,S44469225,,1
